Date_Time,Channel,Channel_Name,TOC_Conc,DilutionFactor,MSIG,SLOP,ICPT,FACT,OFST,MAXR,Add_note
2026-02-03 09:28:02,2,1차처리수,26.88,5.0,588.8,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.58
2026-02-03 09:43:02,3,방류수,6.48,1.0,668.4,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 162.88
2026-02-03 09:58:02,1,유입수,95.96,5.0,1586.77,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 1 / flow out = 163.81
2026-02-03 10:13:02,2,1차처리수,25.5,5.0,568.78,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.27
2026-02-03 10:28:02,3,방류수,6.04,1.0,636.41,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.71
2026-02-03 10:43:02,1,유입수,91.59,5.0,1523.7,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.33
2026-02-03 10:58:02,2,1차처리수,24.23,5.0,550.52,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.64
2026-02-03 11:13:02,3,방류수,5.98,1.0,632.17,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.98
2026-02-03 11:28:02,1,유입수,92.46,5.0,1536.32,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.94
2026-02-03 11:43:02,2,1차처리수,64.77,5.0,1136.15,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.19
2026-02-03 11:58:02,3,방류수,6.37,1.0,660.42,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.4
2026-02-03 12:13:02,1,유입수,100.85,5.0,1657.5,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.89
2026-02-03 12:28:02,2,1차처리수,46.78,5.0,876.26,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.35
2026-02-03 12:43:02,3,방류수,6.02,1.0,635.55,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.93
2026-02-03 12:58:02,1,유입수,190.85,5.0,2957.83,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.39
2026-02-03 13:13:02,2,1차처리수,92.24,5.0,1533.05,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.06
2026-02-03 13:28:02,3,방류수,6.41,1.0,663.69,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.95
2026-02-03 13:43:02,1,유입수,228.77,5.0,3505.7,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.92
2026-02-03 13:58:02,2,1차처리수,4.13,5.0,260.07,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.46
2026-02-03 14:13:02,3,방류수,6.27,1.0,653.15,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.6
2026-02-03 14:28:02,1,유입수,10.48,5.0,351.78,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.27
2026-02-03 14:43:02,2,1차처리수,0.0,5.0,153.15,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.54
2026-02-03 14:58:02,3,방류수,6.63,1.0,679.05,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.76
2026-02-03 15:13:02,1,유입수,0.43,5.0,206.53,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.45
2026-02-03 15:28:02,2,1차처리수,0.0,5.0,120.09,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.22
2026-02-03 15:43:02,3,방류수,10.27,1.0,942.38,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.82
2026-02-03 15:58:02,1,유입수,16.01,5.0,431.76,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.44
2026-02-03 16:13:02,2,1차처리수,0.0,5.0,117.6,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.86
2026-02-03 16:28:02,3,방류수,6.83,1.0,693.67,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.61
2026-02-03 16:43:02,1,유입수,8.4,5.0,321.73,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.89
2026-02-03 16:58:02,2,1차처리수,0.0,5.0,121.99,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.48
2026-02-03 17:13:02,3,방류수,6.91,1.0,699.52,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.56
2026-02-03 17:28:02,1,유입수,6.02,5.0,287.39,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 162.95
2026-02-03 17:43:02,2,1차처리수,1.22,5.0,217.99,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.62
2026-02-03 17:58:02,3,방류수,14.76,1.0,1266.34,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.59
2026-02-03 18:13:02,1,유입수,21.53,5.0,511.38,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 163.89
2026-02-03 18:28:02,2,1차처리수,136.67,5.0,2175.01,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.88
2026-02-03 18:43:02,3,방류수,15.34,1.0,1308.4,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 163.31
2026-02-03 18:58:02,1,유입수,18.39,5.0,466.11,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 164.7
2026-02-03 19:13:02,2,1차처리수,1.07,5.0,215.86,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.53
2026-02-03 19:28:02,3,방류수,8.36,1.0,804.42,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.83
2026-02-03 19:43:02,1,유입수,21.26,5.0,507.61,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.74
2026-02-03 19:58:02,2,1차처리수,0.0,5.0,194.36,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.08
2026-02-03 20:13:02,3,방류수,7.49,1.0,741.52,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.18
2026-02-03 20:28:02,1,유입수,17.73,5.0,456.53,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165
2026-02-03 20:43:02,2,1차처리수,1.48,5.0,221.82,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.34
2026-02-03 20:58:02,3,방류수,14.25,1.0,1230.05,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 848 / COOLER = 1 / flow out = 164.3
2026-02-03 21:13:02,1,유입수,22.35,5.0,523.3,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.77
2026-02-03 21:28:02,2,1차처리수,0.0,5.0,135.66,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.07
2026-02-03 21:43:02,3,방류수,8.79,1.0,835.6,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.89
2026-02-03 21:58:02,1,유입수,0.0,5.0,162.4,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.01
2026-02-03 22:13:02,2,1차처리수,3.15,5.0,245.88,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.44
2026-02-03 22:28:02,3,방류수,8.44,1.0,809.85,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.44
2026-02-03 22:43:02,1,유입수,18.93,5.0,473.91,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.35
2026-02-03 22:58:02,2,1차처리수,0.82,5.0,212.23,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.07
2026-02-03 23:13:02,3,방류수,7.99,1.0,777.27,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.93
2026-02-03 23:28:02,1,유입수,55.35,5.0,1000.07,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.14
2026-02-03 23:43:02,2,1차처리수,4.53,5.0,265.77,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.25
2026-02-03 23:58:02,3,방류수,8.29,1.0,799.23,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 164.34
2026-02-04 00:13:02,1,유입수,10.82,5.0,356.67,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.85
2026-02-04 00:28:02,2,1차처리수,1.78,5.0,226.1,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.39
2026-02-04 00:43:02,3,방류수,7.77,1.0,761.92,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.12
2026-02-04 00:58:02,1,유입수,29.96,5.0,633.19,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.52
2026-02-04 01:13:02,2,1차처리수,0.38,5.0,205.8,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.45
2026-02-04 01:28:02,3,방류수,7.97,1.0,775.92,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 162.95
2026-02-04 01:43:02,1,유입수,26.33,5.0,580.76,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.01
2026-02-04 01:58:02,2,1차처리수,3.24,5.0,247.14,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.02
2026-02-04 02:13:02,3,방류수,8.07,1.0,783.5,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.38
2026-02-04 02:28:02,1,유입수,7.8,5.0,313.01,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.49
2026-02-04 02:43:02,2,1차처리수,1.15,5.0,216.95,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 164.37
2026-02-04 02:58:02,3,방류수,7.88,1.0,769.76,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.77
2026-02-04 03:13:02,1,유입수,26.19,5.0,578.79,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 165.54
2026-02-04 03:28:02,2,1차처리수,1.03,5.0,215.29,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.6
2026-02-04 03:43:02,3,방류수,8.14,1.0,788.3,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 162.93
2026-02-04 03:58:02,1,유입수,14.82,5.0,414.55,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.67
2026-02-04 04:13:02,2,1차처리수,0.0,5.0,194.83,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.4
2026-02-04 04:28:02,3,방류수,7.67,1.0,754.67,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 165.91
2026-02-04 04:43:02,1,유입수,11.3,5.0,363.6,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.07
2026-02-04 04:58:02,2,1차처리수,0.0,5.0,155.98,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.96
2026-02-04 05:13:02,3,방류수,7.76,1.0,760.92,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.24
2026-02-04 05:28:02,1,유입수,9.71,5.0,340.71,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.2
2026-02-04 05:43:02,2,1차처리수,0.0,5.0,119.88,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.32
2026-02-04 05:58:02,3,방류수,7.72,1.0,757.98,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.69
2026-02-04 06:13:02,1,유입수,9.6,5.0,339.14,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.34
2026-02-04 06:28:02,2,1차처리수,0.0,5.0,130.56,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.87
2026-02-04 06:43:02,3,방류수,8.53,1.0,816.88,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 163.46
2026-02-04 06:58:02,1,유입수,31.49,5.0,655.33,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 163.98
2026-02-04 07:13:02,2,1차처리수,3.94,5.0,257.26,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.94
2026-02-04 07:28:02,3,방류수,7.81,1.0,764.23,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.83
2026-02-04 07:43:02,1,유입수,23.71,5.0,542.88,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.81
2026-02-04 07:58:02,2,1차처리수,3.31,5.0,248.14,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.58
2026-02-04 08:13:02,3,방류수,8.28,1.0,798.74,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.04
2026-02-04 08:28:02,1,유입수,24.19,5.0,549.89,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.01
2026-02-04 08:43:02,2,1차처리수,3.66,5.0,253.24,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.06
2026-02-04 08:58:02,3,방류수,8.37,1.0,805.08,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 162.33
2026-02-04 09:13:02,1,유입수,11.56,5.0,367.44,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.81
2026-02-04 09:28:02,2,1차처리수,5.28,5.0,276.67,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.53
2026-02-04 09:43:02,3,방류수,13.03,1.0,1141.58,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 165.21
2026-02-04 09:58:02,1,유입수,20.07,5.0,490.4,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 164.61
2026-02-04 10:13:02,2,1차처리수,5.75,5.0,283.51,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.45
2026-02-04 10:28:02,3,방류수,19.39,1.0,1601.25,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 162.55
2026-02-04 10:43:02,1,유입수,12.37,5.0,379.05,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.79
2026-02-04 10:58:02,2,1차처리수,0.0,5.0,168.01,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.3
2026-02-04 11:13:02,3,방류수,8.46,1.0,811.86,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.65
2026-02-04 11:28:02,1,유입수,26.33,5.0,580.81,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 164.5
2026-02-04 11:43:02,2,1차처리수,61.12,5.0,1083.42,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.05
2026-02-04 11:58:02,3,방류수,8.38,1.0,806.01,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 165.55
2026-02-04 12:13:02,1,유입수,92.73,5.0,1540.2,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 162.74
2026-02-04 12:28:02,2,1차처리수,58.46,5.0,1045.06,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.62
2026-02-04 12:43:02,3,방류수,8.06,1.0,782.97,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.58
2026-02-04 12:58:02,1,유입수,93.63,5.0,1553.18,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.92
2026-02-04 13:13:02,2,1차처리수,23.1,5.0,534.15,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.98
2026-02-04 13:28:02,3,방류수,7.86,1.0,768.14,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 167.01
2026-02-04 13:43:02,1,유입수,92.82,5.0,1541.47,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.99
2026-02-04 13:58:02,2,1차처리수,13.18,5.0,390.86,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.42
2026-02-04 14:13:02,3,방류수,7.96,1.0,775.15,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.79
2026-02-04 14:28:02,1,유입수,93.32,5.0,1548.72,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.31
2026-02-04 14:43:02,2,1차처리수,15.85,5.0,429.44,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.26
2026-02-04 14:58:02,3,방류수,7.77,1.0,761.94,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.65
2026-02-04 15:13:02,1,유입수,92.21,5.0,1532.72,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 162.97
2026-02-04 15:28:02,2,1차처리수,55.51,5.0,1002.4,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.1
2026-02-04 15:43:02,3,방류수,7.78,1.0,762.75,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.87
2026-02-04 15:58:02,1,유입수,94.01,5.0,1558.66,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.4
2026-02-04 16:13:02,2,1차처리수,18.89,5.0,473.3,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.23
2026-02-04 16:28:02,3,방류수,7.68,1.0,754.89,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.05
2026-02-04 16:43:02,1,유입수,90.95,5.0,1514.41,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.64
2026-02-04 16:58:02,2,1차처리수,19.13,5.0,476.79,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 163.16
2026-02-04 17:13:02,3,방류수,7.59,1.0,748.91,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.71
2026-02-04 17:28:02,1,유입수,91.26,5.0,1518.9,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.05
2026-02-04 17:43:02,2,1차처리수,17.98,5.0,460.13,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.6
2026-02-04 17:58:02,3,방류수,7.53,1.0,744.28,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.54
2026-02-04 18:13:02,1,유입수,92.78,5.0,1540.9,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.71
2026-02-04 18:28:02,2,1차처리수,50.04,5.0,923.32,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 164.35
2026-02-04 18:43:02,3,방류수,7.59,1.0,748.59,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 165.34
2026-02-04 18:58:02,1,유입수,97.3,5.0,1606.25,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 163.56
2026-02-04 19:13:02,2,1차처리수,19.56,5.0,482.94,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 165.25
2026-02-04 19:28:02,3,방류수,7.51,1.0,743.0,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.16
2026-02-04 19:43:02,1,유입수,97.78,5.0,1613.15,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 164.14
2026-02-04 19:58:02,2,1차처리수,21.71,5.0,514.0,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 163.64
2026-02-04 20:13:02,3,방류수,7.44,1.0,737.62,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 164.42
2026-02-04 20:28:02,1,유입수,97.47,5.0,1608.59,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.03
2026-02-04 20:43:02,2,1차처리수,19.38,5.0,480.4,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 163.69
2026-02-04 20:58:02,3,방류수,7.42,1.0,736.05,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 850 / COOLER = 2 / flow out = 164.51
2026-02-04 21:13:02,1,유입수,100.01,5.0,1645.36,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 850 / COOLER = 2 / flow out = 163.76
2026-02-04 21:28:02,2,1차처리수,51.54,5.0,945.09,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.7
2026-02-04 21:43:02,3,방류수,7.49,1.0,741.29,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 163.88
2026-02-04 21:58:02,1,유입수,99.43,5.0,1637.05,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 163.43
2026-02-04 22:13:02,2,1차처리수,21.39,5.0,509.37,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 2 / flow out = 164.17
2026-02-04 22:28:02,3,방류수,7.51,1.0,743.14,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 164.85
2026-02-04 22:43:02,1,유입수,97.26,5.0,1605.67,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 164.07
2026-02-04 22:58:02,2,1차처리수,19.61,5.0,483.66,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 165.2
2026-02-04 23:13:02,3,방류수,7.57,1.0,746.97,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 2 / flow out = 165.13
2026-02-04 23:28:02,1,유입수,97.57,5.0,1610.13,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 2 / flow out = 165.9
2026-02-04 23:43:02,2,1차처리수,19.52,5.0,482.35,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 850 / COOLER = 2 / flow out = 163.58
2026-02-04 23:58:02,3,방류수,7.38,1.0,733.41,72.24,200.37,1.0,0.0,200,CH Name = 방류수 / OVEN = 849 / COOLER = 1 / flow out = 165.17
2026-02-05 00:13:02,1,유입수,97.59,5.0,1610.41,72.24,200.37,1.0,0.0,200,CH Name = 유입수 / OVEN = 849 / COOLER = 1 / flow out = 162.38
2026-02-05 00:28:02,2,1차처리수,52.33,5.0,956.53,72.24,200.37,1.0,0.0,200,CH Name = 1차처리수 / OVEN = 849 / COOLER = 1 / flow out = 163.98
